master_id,recency,frequency,monetary,recency_score,monetary_score,frequency_score,RF_SCORE,segment
42bed146-1f18-11ea-87bf-000d3a38a36f,360,1,471.94,1,3,2,12,hibernating
42c4be74-53c7-11ea-abe0-000d3a38a36f,20,1,399.23,5,2,2,52,potential_loyalists
42c50160-af4a-11eb-bbf8-000d3a38a36f,25,1,702.14,5,4,2,52,potential_loyalists
42c8cbbc-b11b-11e9-9757-000d3a38a36f,180,1,140.48,2,1,2,22,hibernating
42cd5aa8-545c-11ea-b1db-000d3a38a36f,161,1,334.95,2,2,2,22,hibernating
42cf9314-9d31-11e9-9897-000d3a38a36f,131,1,370.84,3,2,2,32,need_attention
42d7d328-f8bf-11e9-b138-000d3a38a36f,364,1,519.93,1,3,2,12,hibernating
42dad5da-a727-11e9-a2fc-000d3a38a36f,126,1,427.82000000000005,3,2,2,32,need_attention
42dd039c-a884-11e9-a2fc-000d3a38a36f,47,1,1576.48,4,5,2,42,potential_loyalists
42debd5a-a4dc-11e9-a2fc-000d3a38a36f,265,1,629.13,1,3,2,12,hibernating
42e5295c-9f68-11e9-a2fc-000d3a38a36f,52,1,1112.8,4,5,2,42,potential_loyalists
42f1dfb6-b1de-11e9-89fa-000d3a38a36f,158,1,838.65,2,4,2,22,hibernating
42f2d140-1d64-11ea-a490-000d3a38a36f,93,1,791.92,3,4,2,32,need_attention
42f39784-b0c1-11e9-9757-000d3a38a36f,364,1,339.98,1,2,2,12,hibernating
42f41680-5339-11ea-acd3-000d3a38a36f,188,1,623.94,2,3,2,22,hibernating
42f4acb0-ac24-11e9-a2fc-000d3a38a36f,311,1,389.95,1,2,2,12,hibernating
42fb6be6-a976-11e9-a2fc-000d3a38a36f,96,1,299.89,3,1,2,32,need_attention
42fd7290-7f00-11eb-b666-000d3a38a36f,86,1,209.98,3,1,2,32,need_attention
42fffc3a-63a5-11ea-a6dc-000d3a38a36f,25,1,272.47,5,1,2,52,potential_loyalists
43007720-9747-11ea-a9c8-000d3a38a36f,317,1,940.58,1,4,2,12,hibernating
4306ab62-a6b7-11e9-a2fc-000d3a38a36f,35,1,1391.05,4,5,2,42,potential_loyalists
4307ebf0-25e5-11ea-8e1c-000d3a38a36f,7,1,222.97,5,1,2,52,potential_loyalists
4310677e-a5db-11e9-a2fc-000d3a38a36f,106,1,557.49,3,3,2,32,need_attention
43123efc-fa57-11e9-b138-000d3a38a36f,129,1,320.91,3,2,2,32,need_attention
43176652-af07-11e9-a2fc-000d3a38a36f,111,1,347.42999999999995,3,2,2,32,need_attention
431bcce4-52fc-11ea-9ade-000d3a38a36f,14,1,181.48,5,1,2,52,potential_loyalists
431eec7c-a1b7-11e9-a2fc-000d3a38a36f,172,1,766.8800000000001,2,4,2,22,hibernating
4321c57c-b1c1-11e9-89fa-000d3a38a36f,139,1,283.96999999999997,3,1,2,32,need_attention
4323e1fe-f8cf-11e9-b138-000d3a38a36f,51,1,394.93,4,2,2,42,potential_loyalists
43243a82-1a58-11ea-941b-000d3a38a36f,245,1,697.8000000000001,1,4,2,12,hibernating
43271496-a2b7-11e9-a2fc-000d3a38a36f,133,1,761.51,3,4,2,32,need_attention
43310aa4-ac27-11e9-a2fc-000d3a38a36f,46,1,3640.8499999999995,4,5,2,42,potential_loyalists
4331fea8-ab75-11e9-a2fc-000d3a38a36f,42,1,689.91,4,4,2,42,potential_loyalists
4335740e-a9de-11e9-a2fc-000d3a38a36f,226,1,364.97,2,2,2,22,hibernating
433647f6-9d29-11e9-9897-000d3a38a36f,169,1,1184.48,2,5,2,22,hibernating
43378bf6-6183-11ea-8dd8-000d3a38a36f,4,1,2034.28,5,5,2,52,potential_loyalists
4343f726-391d-11ea-85d6-000d3a38a36f,55,1,322.85,4,2,2,42,potential_loyalists
43489e70-a507-11e9-a2fc-000d3a38a36f,248,1,174.96,1,1,2,12,hibernating
434b1d90-a2fe-11e9-a2fc-000d3a38a36f,91,1,334.96000000000004,3,2,2,32,need_attention
434b6448-5baa-11ea-b3d9-000d3a38a36f,26,1,333.46,5,2,2,52,potential_loyalists
4356ac8c-b05a-11e9-9757-000d3a38a36f,159,1,649.9,2,3,2,22,hibernating
435bae16-ae08-11e9-a2fc-000d3a38a36f,73,1,453.88,4,2,2,42,potential_loyalists
435cf73e-a7ba-11e9-a2fc-000d3a38a36f,173,1,2210.59,2,5,2,22,hibernating
435f3f14-a8ad-11e9-a2fc-000d3a38a36f,201,1,2558.74,2,5,2,22,hibernating
4366034c-addc-11e9-a2fc-000d3a38a36f,54,1,954.0600000000001,4,4,2,42,potential_loyalists
436b967e-ac22-11e9-a2fc-000d3a38a36f,152,1,182.95,2,1,2,22,hibernating
436ed710-acc4-11e9-a2fc-000d3a38a36f,90,1,1035.87,3,5,2,32,need_attention
43739bfe-49a1-11ea-8a4f-000d3a38a36f,46,1,779.86,4,4,2,42,potential_loyalists
4375b8c8-e53b-11e9-ad00-000d3a38a36f,259,1,428.90000000000003,1,2,2,12,hibernating
43864b86-5bc7-11ea-9952-000d3a38a36f,183,1,368.95,2,2,2,22,hibernating
438ec68c-1ee9-11ea-81ff-000d3a38a36f,8,1,217.98,5,1,2,52,potential_loyalists
43939a66-9759-11ea-a9c8-000d3a38a36f,320,1,300.95000000000005,1,1,2,12,hibernating
4393e1d0-cf51-11ea-a8f0-000d3a38a36f,16,1,997.4300000000001,5,4,2,52,potential_loyalists
43978078-d191-11ea-b0fc-000d3a38a36f,13,1,175.48,5,1,2,52,potential_loyalists
439fbe44-a0ed-11e9-a2fc-000d3a38a36f,4,1,1135.49,5,5,2,52,potential_loyalists
43a9c5be-9d42-11e9-9897-000d3a38a36f,42,1,548.81,4,3,2,42,potential_loyalists
43adbc9e-aa8c-11e9-a2fc-000d3a38a36f,47,1,2927.78,4,5,2,42,potential_loyalists
43b06526-a1da-11e9-a2fc-000d3a38a36f,287,1,614.94,1,3,2,12,hibernating
43b58b80-1cbb-11ea-a490-000d3a38a36f,244,1,415.46000000000004,1,2,2,12,hibernating
43b73544-1e09-11ea-8bf2-000d3a38a36f,245,1,311.23,1,2,2,12,hibernating
43b82788-570b-11eb-9e65-000d3a38a36f,64,1,232.34,4,1,2,42,potential_loyalists
43ba7d24-26bc-11ea-aaaa-000d3a38a36f,31,1,203.98000000000002,5,1,2,52,potential_loyalists
43bbb258-61e9-11ea-8dd8-000d3a38a36f,106,1,744.65,3,4,2,32,need_attention
43bf5c70-aa18-11e9-a2fc-000d3a38a36f,54,1,286.64,4,1,2,42,potential_loyalists
43c15280-c4e0-11ea-98f7-000d3a38a36f,12,1,543.84,5,3,2,52,potential_loyalists
43d2b942-f120-11e9-9346-000d3a38a36f,13,1,616.44,5,3,2,52,potential_loyalists
43e4fb34-446c-11eb-806e-000d3a38a36f,161,1,395.96000000000004,2,2,2,22,hibernating
43e89b86-9ea5-11e9-9897-000d3a38a36f,191,1,1110.44,2,5,2,22,hibernating
43ed0660-a26c-11e9-a2fc-000d3a38a36f,208,1,1606.83,2,5,2,22,hibernating
43edaeb2-1daf-11ea-8bf2-000d3a38a36f,146,1,1542.82,2,5,2,22,hibernating
43f81f40-a5dd-11e9-a2fc-000d3a38a36f,231,1,1095.76,2,5,2,22,hibernating
43f8edfe-20d4-11ea-9ce0-000d3a38a36f,137,1,908.4,3,4,2,32,need_attention
440254f2-af46-11e9-a2fc-000d3a38a36f,28,1,768.22,5,4,2,52,potential_loyalists
44032b20-b89f-11eb-b5f8-000d3a38a36f,60,1,178.64999999999998,4,1,2,42,potential_loyalists
4405ac2c-fefd-11e9-a5e8-000d3a38a36f,71,1,840.79,4,4,2,42,potential_loyalists
4405c176-afbb-11e9-9757-000d3a38a36f,40,1,1432.4,4,5,2,42,potential_loyalists
4408a656-6bb4-11ea-9c62-000d3a38a36f,194,1,982.42,2,4,2,22,hibernating
4409a3c0-a81f-11e9-a2fc-000d3a38a36f,5,1,1541.56,5,5,2,52,potential_loyalists
440e9032-5216-11ea-88d3-000d3a38a36f,40,1,470.97,4,3,2,42,potential_loyalists
440ea4de-aa93-11ea-b736-000d3a38a36f,12,1,390.8,5,2,2,52,potential_loyalists
4411dc50-b10e-11e9-9757-000d3a38a36f,16,1,410.96000000000004,5,2,2,52,potential_loyalists
44133df2-a7ea-11e9-a2fc-000d3a38a36f,240,1,205.47,1,1,2,12,hibernating
44147d1c-22fa-11ea-8523-000d3a38a36f,129,1,253.96999999999997,3,1,2,32,need_attention
4419930e-a539-11e9-a2fc-000d3a38a36f,132,1,590.4300000000001,3,3,2,32,need_attention
441c4e64-fcd2-11e9-a5e8-000d3a38a36f,9,1,656.52,5,3,2,52,potential_loyalists
442c7052-542d-11ea-b1db-000d3a38a36f,105,1,915.39,3,4,2,32,need_attention
442c963c-15e8-11ea-aa74-000d3a38a36f,362,1,1035.8899999999999,1,5,2,12,hibernating
442df700-afba-11e9-9757-000d3a38a36f,193,1,726.15,2,4,2,22,hibernating
442eb72a-a845-11e9-a2fc-000d3a38a36f,137,1,821.91,3,4,2,32,need_attention
44309198-319d-11eb-adfe-000d3a38a36f,176,1,240.45,2,1,2,22,hibernating
4433d210-6289-11ea-9861-000d3a38a36f,186,1,306.42,2,2,2,22,hibernating
443aa46c-a571-11e9-a2fc-000d3a38a36f,335,1,1368.8700000000001,1,5,2,12,hibernating
44403862-a7ad-11e9-a2fc-000d3a38a36f,213,1,379.92999999999995,2,2,2,22,hibernating
444219b6-f140-11e9-9346-000d3a38a36f,111,1,712.69,3,4,2,32,need_attention
4442f5ac-1bde-11ea-ac4f-000d3a38a36f,200,1,1065.6299999999999,2,5,2,22,hibernating
4443ba9e-7063-11ea-8369-000d3a38a36f,201,1,146.72,2,1,2,22,hibernating
4447b06a-66a7-11ea-82da-000d3a38a36f,141,1,712.8499999999999,3,4,2,32,need_attention
44486302-51df-11ea-a243-000d3a38a36f,97,1,246.96,3,1,2,32,need_attention
444de882-b067-11e9-9757-000d3a38a36f,34,1,694.87,4,4,2,42,potential_loyalists
444e8036-41ec-11eb-806e-000d3a38a36f,164,1,787.82,2,4,2,22,hibernating
44539976-ae9b-11e9-a2fc-000d3a38a36f,32,1,465.91999999999996,5,3,2,52,potential_loyalists
44581510-5bd8-11ea-9e4c-000d3a38a36f,114,1,1208.67,3,5,2,32,need_attention
445bd044-2bf2-11ea-91ab-000d3a38a36f,240,1,907.95,1,4,2,12,hibernating
44655fde-d6b0-11e9-93bc-000d3a38a36f,3,1,483.21000000000004,5,3,2,52,potential_loyalists
446cc64c-aa8d-11e9-a2fc-000d3a38a36f,60,1,1091.9099999999999,4,5,2,42,potential_loyalists
446dece4-88d0-11ea-9c02-000d3a38a36f,91,1,332.8,3,2,2,32,need_attention
446f670a-8bdb-11ea-8ec0-000d3a38a36f,42,1,216.87,4,1,2,42,potential_loyalists
447654c4-aacd-11e9-a2fc-000d3a38a36f,349,1,502.13,1,3,2,12,hibernating
447d0eec-cc12-11ea-b305-000d3a38a36f,13,1,504.32000000000005,5,3,2,52,potential_loyalists
4480d882-38f2-11ea-85d6-000d3a38a36f,147,1,460.43000000000006,2,3,2,22,hibernating
448abdca-638b-11ea-a6dc-000d3a38a36f,152,1,280.71,2,1,2,22,hibernating
448af03e-b0ed-11e9-9757-000d3a38a36f,55,1,739.82,4,4,2,42,potential_loyalists
4493d25c-52ec-11ea-9ade-000d3a38a36f,76,1,309.46,4,2,2,42,potential_loyalists
449445da-2221-11ea-8523-000d3a38a36f,8,1,262.69,5,1,2,52,potential_loyalists
4496ef04-53e7-11ea-94d4-000d3a38a36f,248,1,264.96999999999997,1,1,2,12,hibernating
449cdfe8-d422-11ea-9838-000d3a38a36f,134,1,409.96000000000004,3,2,2,32,need_attention
449f8abe-c689-11ea-9bc9-000d3a38a36f,2,1,764.38,5,4,2,52,potential_loyalists
44a3306e-671c-11ea-9d38-000d3a38a36f,205,1,427.71000000000004,2,2,2,22,hibernating
44a7e2f0-9b1d-11ea-a27a-000d3a38a36f,85,1,282.85,3,1,2,32,need_attention
44aa1484-1f27-11ea-87bf-000d3a38a36f,366,1,149.98,1,1,2,12,hibernating
44ae037e-a4a6-11e9-a2fc-000d3a38a36f,89,1,791.5,3,4,2,32,need_attention
44b5bc36-4910-11ea-b6c0-000d3a38a36f,31,1,783.49,5,4,2,52,potential_loyalists
44b8f0fa-e2c6-11e9-ad00-000d3a38a36f,213,1,522.87,2,3,2,22,hibernating
44bce73c-a540-11e9-a2fc-000d3a38a36f,271,1,1087.08,1,5,2,12,hibernating
44c30bb0-a812-11e9-a2fc-000d3a38a36f,324,1,487.11,1,3,2,12,hibernating
44c9d4d6-974f-11ea-a9c8-000d3a38a36f,95,1,343.37,3,2,2,32,need_attention
44cb68d2-5eec-11ea-be5b-000d3a38a36f,11,1,155.97,5,1,2,52,potential_loyalists
44cc6636-a797-11e9-a2fc-000d3a38a36f,158,1,620.7,2,3,2,22,hibernating
44d032ee-a0d4-11e9-a2fc-000d3a38a36f,110,1,5184.05,3,5,2,32,need_attention
44d12e68-d72c-11e9-93bc-000d3a38a36f,61,1,548.4200000000001,4,3,2,42,potential_loyalists
44d51914-7b28-11eb-8460-000d3a38a36f,34,1,401.59000000000003,4,2,2,42,potential_loyalists
44db2428-134d-11eb-8ffc-000d3a38a36f,78,1,696.48,4,4,2,42,potential_loyalists
44db6aae-9eeb-11ea-80cd-000d3a38a36f,22,1,887.15,5,4,2,52,potential_loyalists
44dcf946-5445-11ea-b1db-000d3a38a36f,29,1,563.15,5,3,2,52,potential_loyalists
44debadc-f258-11e9-9346-000d3a38a36f,218,1,680.4300000000001,2,4,2,22,hibernating
44e17ce4-5bc1-11eb-8dbd-000d3a38a36f,116,1,629.73,3,3,2,32,need_attention
44e68c42-a822-11e9-a2fc-000d3a38a36f,140,1,334.96999999999997,3,2,2,32,need_attention
44e6efa8-a196-11e9-a2fc-000d3a38a36f,23,1,398.47,5,2,2,52,potential_loyalists
44e865fa-aa19-11e9-a2fc-000d3a38a36f,27,1,4811.57,5,5,2,52,potential_loyalists
44ea7ad8-b019-11e9-9757-000d3a38a36f,197,1,202.46999999999997,2,1,2,22,hibernating
44f017a4-a132-11e9-a2fc-000d3a38a36f,186,1,578.87,2,3,2,22,hibernating
44f2f3ea-4b1c-11ea-a626-000d3a38a36f,77,1,219.97,4,1,2,42,potential_loyalists
44f95a3a-ab91-11e9-a2fc-000d3a38a36f,352,1,518.9,1,3,2,12,hibernating
44fc9a30-2100-11ea-b50a-000d3a38a36f,100,1,699.9200000000001,3,4,2,32,need_attention
44ffd5ac-ee05-11e9-9346-000d3a38a36f,185,1,1793.3400000000001,2,5,2,22,hibernating
4504f8fe-1e69-11ea-aa32-000d3a38a36f,31,1,168.47,5,1,2,52,potential_loyalists
45056858-e1ff-11e9-957d-000d3a38a36f,133,1,484.95000000000005,3,3,2,32,need_attention
45066f46-a28f-11e9-a2fc-000d3a38a36f,167,1,399.97,2,2,2,22,hibernating
4506f0b2-7f55-11ea-80af-000d3a38a36f,70,1,250.96999999999997,4,1,2,42,potential_loyalists
45108a30-884d-11eb-9391-000d3a38a36f,41,1,378.95,4,2,2,42,potential_loyalists
4510fad2-b05a-11e9-9757-000d3a38a36f,364,1,1270.3700000000001,1,5,2,12,hibernating
4513bf80-b0da-11e9-9757-000d3a38a36f,42,1,402.47,4,2,2,42,potential_loyalists
4514d9da-3ac1-11ea-835a-000d3a38a36f,363,1,494.96000000000004,1,3,2,12,hibernating
45190ae8-d6c4-11e9-93bc-000d3a38a36f,182,1,881.98,2,4,2,22,hibernating
451d6a4e-265a-11ea-b9a0-000d3a38a36f,70,1,397.38,4,2,2,42,potential_loyalists
451fcd3c-a565-11e9-a2fc-000d3a38a36f,120,1,204.72,3,1,2,32,need_attention
4524186a-263d-11eb-8a9b-000d3a38a36f,25,1,635.31,5,3,2,52,potential_loyalists
452afe62-18d0-11ea-9213-000d3a38a36f,175,1,613.9300000000001,2,3,2,22,hibernating
452b3a40-5bb9-11ea-8b0b-000d3a38a36f,8,1,411.83,5,2,2,52,potential_loyalists
452c9428-b130-11e9-9757-000d3a38a36f,31,1,736.77,5,4,2,52,potential_loyalists
4535820c-a57a-11e9-a2fc-000d3a38a36f,57,1,1302.92,4,5,2,42,potential_loyalists
45389172-869d-11ea-b356-000d3a38a36f,92,1,3029.18,3,5,2,32,need_attention
453ad8f8-ad34-11e9-a2fc-000d3a38a36f,28,1,412.69,5,2,2,52,potential_loyalists
453d432e-1db2-11ea-8bf2-000d3a38a36f,30,1,944.44,5,4,2,52,potential_loyalists
453ec770-a53b-11e9-a2fc-000d3a38a36f,185,1,1024.1499999999999,2,5,2,22,hibernating
454607d4-d681-11e9-93bc-000d3a38a36f,75,1,346.97,4,2,2,42,potential_loyalists
4548e672-b08c-11e9-9757-000d3a38a36f,26,1,1613.5900000000001,5,5,2,52,potential_loyalists
454bead6-5341-11ea-acd3-000d3a38a36f,84,1,359.96000000000004,3,2,2,32,need_attention
454e255a-a89f-11e9-a2fc-000d3a38a36f,251,1,462.75,1,3,2,12,hibernating
455770fa-a80f-11e9-a2fc-000d3a38a36f,349,1,884.86,1,4,2,12,hibernating
455addd2-447f-11ea-8b43-000d3a38a36f,353,1,342.41,1,2,2,12,hibernating
455b20e0-2b4c-11ea-9d27-000d3a38a36f,17,1,826.78,5,4,2,52,potential_loyalists
455e29da-aaf9-11e9-a2fc-000d3a38a36f,289,1,644.9399999999999,1,3,2,12,hibernating
455ee02c-f59b-11e9-841e-000d3a38a36f,202,1,216.98,2,1,2,22,hibernating
455fa75c-ae31-11e9-a2fc-000d3a38a36f,16,1,1733.43,5,5,2,52,potential_loyalists
4562479e-4f5a-11ea-99ba-000d3a38a36f,309,1,1662.72,1,5,2,12,hibernating
456611a6-1fbe-11ea-87bf-000d3a38a36f,131,1,268.36,3,1,2,32,need_attention
4566f7a4-2ff1-11ea-bb80-000d3a38a36f,91,1,698.1700000000001,3,4,2,32,need_attention
456ac9fa-567f-11eb-9e65-000d3a38a36f,8,1,302.96,5,2,2,52,potential_loyalists
456f828a-cdc5-11ea-b31f-000d3a38a36f,6,1,266.7,5,1,2,52,potential_loyalists
45748e3a-ab78-11e9-a2fc-000d3a38a36f,76,1,996.47,4,4,2,42,potential_loyalists
457fae6e-5bc7-11ea-af67-000d3a38a36f,35,1,405.94,4,2,2,42,potential_loyalists
4580cba8-1334-11eb-8ffc-000d3a38a36f,141,1,248.71999999999997,3,1,2,32,need_attention
458b4b42-619f-11ea-8dd8-000d3a38a36f,350,1,280.46,1,1,2,12,hibernating
458f1dc4-8983-11ea-a6e7-000d3a38a36f,326,1,215.95999999999998,1,1,2,12,hibernating
458f2684-ddb7-11e9-9cd3-000d3a38a36f,44,1,1684.4,4,5,2,42,potential_loyalists
458f84d8-a5ba-11e9-a2fc-000d3a38a36f,88,1,660.73,3,4,2,32,need_attention
4591c1ca-b1ff-11e9-89fa-000d3a38a36f,291,1,199.97,1,1,2,12,hibernating
4593fb4a-acad-11e9-a2fc-000d3a38a36f,135,1,823.96,3,4,2,32,need_attention
459425d0-1321-11eb-8ffc-000d3a38a36f,8,1,542.97,5,3,2,52,potential_loyalists
459876ae-9f31-11e9-9897-000d3a38a36f,109,1,703.0699999999999,3,4,2,32,need_attention
4599fce4-63c1-11eb-add3-000d3a38a36f,22,1,496.8,5,3,2,52,potential_loyalists
459c3360-1944-11ea-b6a2-000d3a38a36f,156,1,768.22,2,4,2,22,hibernating
45a161c0-2c3e-11ea-b752-000d3a38a36f,26,1,473.95,5,3,2,52,potential_loyalists
45a18ed4-f223-11e9-9346-000d3a38a36f,14,1,992.0,5,4,2,52,potential_loyalists
45a5671c-c81e-11ea-a167-000d3a38a36f,87,1,923.88,3,4,2,32,need_attention
45a84f82-727d-11ea-adca-000d3a38a36f,233,1,371.95,1,2,2,12,hibernating
45a8a624-88b9-11ea-9c02-000d3a38a36f,3,1,653.75,5,3,2,52,potential_loyalists
45ab5852-d729-11e9-93bc-000d3a38a36f,27,1,730.66,5,4,2,52,potential_loyalists
45ae5698-5684-11eb-9e65-000d3a38a36f,100,1,379.64,3,2,2,32,need_attention
45af75f8-2338-11ea-8523-000d3a38a36f,18,1,782.16,5,4,2,52,potential_loyalists
45b1333c-48e2-11ea-b6c0-000d3a38a36f,125,1,2566.66,3,5,2,32,need_attention
45b1d028-1da7-11ea-8bf2-000d3a38a36f,279,1,275.46,1,1,2,12,hibernating
45b2afd0-aa7e-11e9-a2fc-000d3a38a36f,21,1,579.42,5,3,2,52,potential_loyalists
45b47a70-b1ab-11e9-89fa-000d3a38a36f,233,1,3530.71,1,5,2,12,hibernating
45bd5a58-8cae-11ea-8f41-000d3a38a36f,106,1,1174.68,3,5,2,32,need_attention
45beaf52-add9-11e9-a2fc-000d3a38a36f,29,1,790.87,5,4,2,52,potential_loyalists
45c4cf04-b068-11e9-9757-000d3a38a36f,42,1,890.19,4,4,2,42,potential_loyalists
45cb15d0-15e4-11ea-aa74-000d3a38a36f,184,1,1886.56,2,5,2,22,hibernating
45d90eb6-b0e9-11e9-9757-000d3a38a36f,109,1,479.97,3,3,2,32,need_attention
45dae7ce-165e-11ea-aa74-000d3a38a36f,233,1,379.97,1,2,2,12,hibernating
45de8b32-b109-11e9-9757-000d3a38a36f,246,1,223.44,1,1,2,12,hibernating
45df5596-a414-11e9-a2fc-000d3a38a36f,75,1,159.98,4,1,2,42,potential_loyalists
45df89d2-b155-11e9-9757-000d3a38a36f,92,1,282.36,3,1,2,32,need_attention
45e43a40-d6ee-11e9-93bc-000d3a38a36f,186,1,549.98,2,3,2,22,hibernating
45e919de-29f5-11ea-87cc-000d3a38a36f,26,1,1857.67,5,5,2,52,potential_loyalists
45e9dede-29a3-11ea-b87a-000d3a38a36f,16,1,459.47,5,3,2,52,potential_loyalists
45ee21b0-60c6-11ea-8dd8-000d3a38a36f,120,1,807.58,3,4,2,32,need_attention
45efeeb0-5b2a-11ea-bae8-000d3a38a36f,140,1,369.88,3,2,2,32,need_attention
45f161c0-62cb-11ea-9861-000d3a38a36f,129,1,230.47,3,1,2,32,need_attention
45f5ff92-d607-11e9-93bc-000d3a38a36f,54,1,815.44,4,4,2,42,potential_loyalists
45f82aaa-6b63-11ea-9c62-000d3a38a36f,11,1,2617.68,5,5,2,52,potential_loyalists
4603b80c-9eae-11e9-9897-000d3a38a36f,90,1,372.46000000000004,3,2,2,32,need_attention
4606a018-aac9-11e9-a2fc-000d3a38a36f,14,1,819.8499999999999,5,4,2,52,potential_loyalists
46097e88-1cb5-11ea-a490-000d3a38a36f,133,1,425.98,3,2,2,32,need_attention
4609ee80-98bc-11ea-b97a-000d3a38a36f,52,1,941.4300000000001,4,4,2,42,potential_loyalists
460af82a-aa2e-11e9-a2fc-000d3a38a36f,36,1,798.95,4,4,2,42,potential_loyalists
460cdc08-18f1-11ea-9213-000d3a38a36f,235,1,1094.81,1,5,2,12,hibernating
460d324a-ae05-11e9-a2fc-000d3a38a36f,108,1,357.42,3,2,2,32,need_attention
460de8bc-a3be-11e9-a2fc-000d3a38a36f,155,1,659.88,2,3,2,22,hibernating
4610633c-d7d8-11e9-93bc-000d3a38a36f,234,1,409.97,1,2,2,12,hibernating
46112d2e-4346-11ea-8b43-000d3a38a36f,30,1,611.91,5,3,2,52,potential_loyalists
4611ac8c-3cab-11ea-b550-000d3a38a36f,352,1,82.98,1,1,2,12,hibernating
46232df8-af80-11e9-a2fc-000d3a38a36f,130,1,174.98000000000002,3,1,2,32,need_attention
463850ea-b019-11e9-9757-000d3a38a36f,111,1,330.96,3,2,2,32,need_attention
4638649a-a817-11e9-a2fc-000d3a38a36f,78,1,948.35,4,4,2,42,potential_loyalists
463869d8-a2ed-11e9-a2fc-000d3a38a36f,42,1,1683.42,4,5,2,42,potential_loyalists
463c1afc-1a97-11ea-98d5-000d3a38a36f,314,1,469.96000000000004,1,3,2,12,hibernating
46411f18-3268-11eb-ad60-000d3a38a36f,79,1,582.94,4,3,2,42,potential_loyalists
46418b92-5bae-11ea-9360-000d3a38a36f,107,1,871.6700000000001,3,4,2,32,need_attention
46432602-201a-11ea-87bf-000d3a38a36f,271,1,364.92999999999995,1,2,2,12,hibernating
464374a2-9131-11eb-bae6-000d3a38a36f,22,1,922.24,5,4,2,52,potential_loyalists
4644da74-5bcf-11ea-b69a-000d3a38a36f,44,1,621.85,4,3,2,42,potential_loyalists
464581da-a483-11e9-a2fc-000d3a38a36f,81,1,396.96000000000004,4,2,2,42,potential_loyalists
4647a3ce-743b-11ea-92d0-000d3a38a36f,276,1,114.55000000000001,1,1,2,12,hibernating
46490c4e-a93b-11e9-a2fc-000d3a38a36f,232,1,401.68,2,2,2,22,hibernating
464bb21a-9dd2-11e9-9897-000d3a38a36f,180,1,539.98,2,3,2,22,hibernating
464c257e-13b6-11ea-a001-000d3a38a36f,269,1,810.65,1,4,2,12,hibernating
464e61e0-1e10-11ea-8bf2-000d3a38a36f,181,1,369.96000000000004,2,2,2,22,hibernating
465000e4-6227-11ea-9d1a-000d3a38a36f,243,1,493.01,1,3,2,12,hibernating
465088fc-a788-11e9-a2fc-000d3a38a36f,87,1,239.97,3,1,2,32,need_attention
465a330e-b1c2-11e9-89fa-000d3a38a36f,31,1,1169.86,5,5,2,52,potential_loyalists
465e7b62-63c9-11ea-a6dc-000d3a38a36f,74,1,705.24,4,4,2,42,potential_loyalists
4660bd3c-ee0d-11e9-9346-000d3a38a36f,185,1,1459.5500000000002,2,5,2,22,hibernating
466143aa-aa7f-11e9-a2fc-000d3a38a36f,266,1,271.87,1,1,2,12,hibernating
46670af0-5bd8-11ea-8fb0-000d3a38a36f,26,1,390.43,5,2,2,52,potential_loyalists
466dc53c-a5a0-11e9-a2fc-000d3a38a36f,81,1,928.9000000000001,4,4,2,42,potential_loyalists
466e8db8-4771-11eb-806e-000d3a38a36f,34,1,847.0500000000001,4,4,2,42,potential_loyalists
466f85d4-2b47-11ea-9d27-000d3a38a36f,260,1,568.9,1,3,2,12,hibernating
467205a8-5bc5-11ea-abfe-000d3a38a36f,6,1,260.98,5,1,2,52,potential_loyalists
4672c496-a6a5-11e9-a2fc-000d3a38a36f,162,1,187.98,2,1,2,22,hibernating
46785b52-85e0-11ea-a90b-000d3a38a36f,167,1,223.47,2,1,2,22,hibernating
467861d0-5325-11ea-acd3-000d3a38a36f,204,1,190.99,2,1,2,22,hibernating
4679da9e-af2c-11e9-a2fc-000d3a38a36f,28,1,1667.13,5,5,2,52,potential_loyalists
467bc8e0-a71b-11e9-a2fc-000d3a38a36f,75,1,325.94,4,2,2,42,potential_loyalists
467d9318-b89f-11eb-b5f8-000d3a38a36f,61,1,359.27,4,2,2,42,potential_loyalists
467e87e2-2d7b-11ea-9ae7-000d3a38a36f,3,1,581.09,5,3,2,52,potential_loyalists
467f2d1e-bbb5-11ea-a0c9-000d3a38a36f,183,1,364.89,2,2,2,22,hibernating
46843f02-639f-11ea-a6dc-000d3a38a36f,363,1,300.47,1,1,2,12,hibernating
46872196-ab52-11e9-a2fc-000d3a38a36f,120,1,2742.2700000000004,3,5,2,32,need_attention
4689bd24-22a4-11ea-8523-000d3a38a36f,134,1,476.85,3,3,2,32,need_attention
4689df6c-a575-11ea-bd63-000d3a38a36f,82,1,423.27,4,2,2,42,potential_loyalists
468e0206-a51f-11e9-a2fc-000d3a38a36f,194,1,1349.12,2,5,2,22,hibernating
4692fabc-5b46-11ea-b8bd-000d3a38a36f,346,1,188.45999999999998,1,1,2,12,hibernating
46973c7e-e20c-11ea-a8ec-000d3a38a36f,2,1,939.12,5,4,2,52,potential_loyalists
46985ca8-1a43-11ea-941b-000d3a38a36f,31,1,310.96999999999997,5,2,2,52,potential_loyalists
469e2516-a9ff-11e9-a2fc-000d3a38a36f,215,1,1118.93,2,5,2,22,hibernating
